frame_number,class_id,object_id,x1,y1,x2,y2
8528,1,4891,1693,579,1816,662
8528,1,4890,1843,589,1919,667
8528,1,4881,38,548,287,645
8528,1,4872,640,529,982,677
8528,6,4816,606,318,631,402
8529,1,4894,1294,578,1376,644
8529,1,4892,1631,601,1677,652
8529,1,4891,1694,578,1816,662
8529,1,4890,1843,589,1919,667
8529,1,4881,-3,547,243,644
8529,1,4872,574,527,913,673
8529,6,4816,605,318,631,403
8530,1,4898,1068,600,1101,641
8530,1,4894,1294,578,1377,644
8530,1,4892,1631,601,1677,652
8530,1,4891,1694,579,1816,662
8530,1,4890,1842,589,1919,667
8530,1,4881,-30,547,195,642
8530,1,4872,496,526,833,672
8530,6,4816,606,318,631,402
8531,1,4899,919,553,1017,647
8531,1,4898,1068,600,1101,641
8531,1,4894,1293,577,1377,644
8531,1,4892,1630,601,1676,653
8531,1,4891,1694,579,1816,662
8531,1,4890,1843,589,1919,667
8531,1,4881,-40,546,161,641
8531,1,4872,442,524,776,669
8531,6,4816,606,318,631,401
8532,1,4899,919,553,1017,647
8532,1,4898,1067,600,1101,641
8532,1,4894,1293,577,1377,644
8532,1,4892,1630,601,1676,653
8532,1,4891,1694,579,1816,662
8532,1,4890,1843,589,1919,667
8532,1,4881,-44,544,131,636
8532,6,4872,396,524,726,669
8532,1,4816,606,318,631,401
8533,1,4899,920,553,1017,646
8533,1,4898,1067,601,1101,641
8533,1,4894,1293,577,1377,644
8533,1,4892,1630,601,1677,653
8533,1,4891,1695,579,1816,662
8533,1,4890,1842,589,1919,667
8533,6,4881,-48,540,96,632
8533,1,4872,339,523,667,666
8533,1,4816,606,318,631,401
8534,1,4899,920,553,1017,645
8534,1,4898,1067,601,1100,641
8534,1,4894,1293,578,1377,644
8534,1,4892,1630,601,1676,653
8534,1,4891,1695,579,1816,662
8534,1,4890,1842,589,1919,667
8534,1,4872,280,522,605,663
8534,1,4816,607,318,631,400
8535,1,4899,920,554,1017,645
8535,1,4898,1066,601,1100,642
8535,1,4894,1293,577,1377,644
8535,1,4892,1629,601,1676,653
8535,1,4891,1695,579,1816,662
8535,1,4890,1842,589,1919,668
8535,1,4872,219,522,540,662
8535,1,4816,607,318,631,400
8536,1,4899,921,554,1017,645
8536,1,4894,1294,578,1377,644
8536,1,4892,1630,602,1676,653
8536,1,4891,1693,579,1815,662
8536,1,4890,1841,579,1922,674
8536,6,4872,148,520,464,661
8536,1,4816,607,318,631,400
8537,1,4899,921,554,1017,644
8537,1,4894,1294,578,1376,644
8537,1,4890,1799,566,1907,683
8537,1,4872,85,520,395,658
8537,1,4816,606,319,631,400
8538,1,4899,921,554,1017,644
8538,1,4894,1294,579,1376,644
8538,1,4890,1740,555,1892,691
8538,1,4872,24,520,332,658
8538,1,4816,607,319,631,400
8539,1,4899,921,555,1017,645
8539,1,4898,1064,600,1099,642
8539,1,4894,1294,579,1376,644
8539,1,4890,1671,548,1876,696
8539,1,4872,-21,519,275,656
8539,6,4816,607,319,631,400
8540,1,4899,921,555,1017,644
8540,1,4898,1064,600,1099,642
8540,1,4894,1294,580,1376,643
8540,1,4890,1596,545,1865,698
8540,1,4872,-46,518,225,654
8541,1,4899,921,555,1017,644
8541,1,4898,1064,600,1098,642
8541,1,4894,1294,580,1376,643
8541,1,4890,1511,542,1832,699
8541,1,4872,-60,517,178,651
8542,1,4899,921,555,1018,644
8542,1,4898,1064,599,1098,642
8542,1,4894,1293,580,1374,642
8542,1,4890,1415,539,1770,697
8542,1,4872,-69,515,128,647
8543,1,4903,1416,448,1437,501
8543,1,4899,921,555,1018,644
8543,1,4898,1064,599,1098,642
8543,1,4890,1322,536,1698,694
8543,1,4816,608,319,631,399
8544,1,4904,1842,586,1919,668
8544,1,4899,921,555,1018,644
8544,1,4898,1064,599,1098,642
8544,1,4890,1232,535,1621,694
8544,1,4816,608,319,631,399
8545,1,4905,1694,576,1814,664
8545,1,4904,1842,587,1919,668
8545,1,4899,921,555,1018,644
8545,1,4890,1146,533,1542,690
8545,1,4816,607,319,631,399
8546,1,4905,1693,576,1816,665
8546,1,4904,1843,588,1919,668
8546,1,4899,921,556,1018,644
8546,1,4890,1063,531,1463,688
8547,1,4907,1630,603,1677,652
8547,1,4905,1693,576,1817,664
8547,1,4904,1842,588,1919,668
8547,1,4899,918,556,1012,644
8547,1,4890,981,530,1382,686
8548,1,4907,1629,602,1677,652
8548,1,4905,1693,576,1819,664
8548,1,4904,1842,587,1919,667
8548,1,4890,905,529,1303,682
8549,1,4907,1629,602,1676,652
8549,1,4905,1693,576,1818,664
8549,1,4904,1842,588,1919,668
8549,1,4890,832,527,1230,679
8549,1,4816,606,319,630,401
8550,1,4908,1295,577,1374,645
8550,1,4907,1629,601,1677,652
8550,1,4905,1693,577,1818,664
8550,1,4904,1842,588,1919,667
8550,6,4890,757,526,1153,676
8550,1,4816,606,318,630,401
8551,1,4908,1294,578,1375,645
8551,1,4907,1629,602,1677,653
8551,1,4905,1693,576,1818,663
8551,1,4904,1842,588,1919,667
8551,6,4890,685,526,1078,674
8551,1,4816,606,318,630,402
8552,1,4908,1294,578,1376,645
8552,1,4907,1629,602,1676,653
8552,1,4905,1693,576,1819,663
8552,1,4904,1842,588,1919,667
8552,1,4890,616,524,1005,672
8552,6,4816,606,318,631,402
8553,1,4908,1293,577,1376,645
8553,1,4907,1630,602,1677,653
8553,1,4905,1694,577,1819,663
8553,1,4904,1842,588,1919,668
8553,1,4890,549,522,933,669
8553,6,4816,606,318,631,402
8554,1,4908,1293,577,1377,645
8554,1,4907,1630,602,1677,653
8554,1,4905,1693,577,1819,664
8554,1,4904,1842,587,1919,667
8554,1,4890,484,519,864,666
8554,1,4816,606,318,630,402
8555,1,4910,919,551,1016,648
8555,1,4908,1293,577,1377,645
8555,1,4907,1630,601,1676,653
8555,1,4905,1693,577,1818,664
8555,1,4904,1843,588,1919,668
8555,1,4890,419,518,795,665
8556,1,4910,919,551,1018,648
8556,1,4908,1294,578,1377,645
8556,1,4907,1630,601,1676,653
8556,1,4904,1817,571,1914,676
8556,1,4890,354,516,728,663
8557,1,4911,1062,598,1095,640
8557,1,4910,919,552,1018,647
8557,1,4908,1294,578,1376,644
8557,1,4907,1631,602,1680,654
8557,1,4890,292,514,661,661
8558,1,4911,1062,597,1095,639
8558,1,4910,920,552,1018,646
8558,1,4908,1294,579,1376,644
8558,1,4890,231,513,596,659
8559,1,4911,1061,597,1094,639
8559,1,4910,920,553,1018,645
8559,1,4908,1294,580,1376,644
8559,1,4905,1544,554,1818,689
8559,1,4890,174,513,533,657
8560,1,4911,1062,597,1094,638
8560,1,4910,920,553,1018,646
8560,1,4908,1293,580,1375,643
8560,1,4905,1429,551,1725,688
8560,1,4890,115,512,471,657
8560,1,4816,607,317,630,400
8561,1,4911,1062,598,1093,637
8561,1,4910,920,554,1018,645
8561,1,4905,1317,547,1624,684
8561,1,4890,59,513,409,655
8561,1,4816,607,318,631,400
8562,1,4915,1842,591,1918,667
8562,1,4914,1416,448,1437,502
8562,1,4910,920,554,1019,646
8562,1,4905,1209,545,1521,681
8562,1,4890,1,514,347,653
8562,1,4816,607,318,631,399
8563,1,4917,1693,578,1816,662
8563,1,4915,1842,591,1919,667
8563,1,4910,920,555,1019,646
8563,1,4905,1104,543,1418,678
8563,1,4890,-33,514,295,651
8563,1,4816,606,318,631,400
8564,1,4918,1631,603,1677,652
8564,1,4917,1694,579,1816,662
8564,1,4915,1839,589,1918,667
8564,1,4910,919,555,1015,645
8564,1,4905,1004,541,1317,676
8564,1,4890,-53,512,248,649
8564,1,4816,606,318,631,401
8565,1,4918,1630,602,1676,652
8565,1,4917,1694,579,1816,662
8565,1,4915,1839,589,1919,668
8565,1,4905,911,540,1223,673
8565,1,4890,-64,511,199,645
8565,1,4816,606,318,631,402
8566,1,4918,1630,602,1676,652
8566,1,4917,1695,579,1817,662
8566,1,4915,1840,590,1919,668
8566,1,4905,816,538,1127,671
8566,1,4890,-71,511,151,643
8566,6,4816,606,318,631,402
8567,1,4920,1295,580,1375,643
8567,1,4918,1630,603,1676,652
8567,1,4917,1695,580,1816,662
8567,1,4915,1841,589,1922,679
8567,1,4905,727,538,1038,669
8567,6,4816,605,317,631,403
8568,1,4920,1295,580,1376,643
8568,1,4915,1787,576,1907,692
8568,1,4905,639,537,946,666
8568,1,4816,605,318,631,403
8569,1,4920,1295,580,1376,643
8569,1,4915,1714,565,1890,701
8569,1,4905,555,536,859,664
8569,1,4816,606,318,631,403
8570,1,4920,1295,581,1376,643
8570,1,4915,1627,559,1874,704
8570,1,4905,474,534,775,662
8570,1,4816,606,318,631,402
8571,1,4924,921,556,1017,644
8571,1,4920,1295,581,1376,643
8571,1,4915,1525,556,1832,703
8571,1,4905,394,533,692,659
8571,1,4816,606,317,631,401
8572,1,4924,921,556,1017,644
8572,1,4920,1294,581,1375,642
8572,1,4915,1413,554,1759,700
8572,1,4905,318,531,614,657
8572,1,4816,607,318,631,400
8573,1,4924,921,556,1018,644
8573,1,4920,1272,581,1375,660
8573,1,4915,1302,552,1671,698
8573,1,4905,243,531,535,656
8573,1,4816,607,318,631,400
8574,1,4926,1843,587,1918,668
8574,1,4924,921,556,1018,644
8574,1,4915,1195,551,1577,694
8574,1,4905,170,531,459,655
8574,1,4816,607,319,631,400
8575,1,4926,1843,589,1918,668
8575,1,4924,921,556,1018,645
8575,1,4915,1092,549,1479,691
8575,1,4905,99,529,386,654
8575,1,4816,607,318,631,400
8576,1,4928,1695,582,1818,659
8576,1,4926,1843,588,1919,668
8576,1,4924,920,557,1014,643
8576,1,4915,996,548,1385,688
8576,1,4905,28,528,314,654
8576,6,4816,607,318,631,400
8577,1,4929,1631,603,1676,651
8577,1,4928,1696,581,1817,660
8577,1,4926,1843,588,1919,667
8577,1,4915,903,546,1291,685
8577,1,4905,-24,527,248,651
8577,1,4816,606,319,630,401
8578,1,4929,1630,602,1676,652
8578,1,4928,1696,581,1816,660
8578,1,4926,1842,587,1919,667
8578,1,4915,811,545,1198,681
8578,1,4905,-52,526,193,649
8578,6,4816,606,318,630,402
8579,1,4931,1295,579,1374,644
8579,1,4929,1630,602,1676,652
8579,1,4928,1696,580,1816,660
8579,1,4926,1842,588,1918,668
8579,1,4915,723,545,1106,678
8579,6,4905,-68,524,139,646
8579,1,4816,606,318,631,402
8580,1,4931,1295,579,1375,644
8580,1,4929,1629,602,1676,653
8580,1,4928,1696,580,1816,661
8580,1,4926,1842,588,1919,668
8580,1,4915,637,544,1013,674
8580,6,4816,605,318,631,403
8581,1,4931,1294,579,1376,644
8581,1,4929,1630,602,1676,653
8581,1,4928,1696,580,1815,661
8581,1,4926,1842,588,1919,667
8581,1,4915,553,542,925,670
8581,6,4816,605,318,631,403
8582,1,4931,1294,578,1376,644
8582,1,4929,1630,601,1676,653
8582,1,4928,1696,580,1815,661
8582,1,4926,1842,588,1919,668
8582,1,4915,472,540,841,667
8582,6,4816,605,318,631,403
8583,1,4935,918,556,1021,646
8583,1,4932,1654,590,1714,651
8583,1,4931,1294,578,1376,644
8583,1,4929,1629,601,1676,652
8583,1,4928,1696,580,1815,661
8583,6,4926,1842,588,1919,667
8583,1,4915,393,539,758,664
8583,1,4816,606,318,631,403
8584,1,4935,919,555,1020,645
8584,1,4931,1294,578,1376,644
8584,1,4929,1630,601,1677,653
8584,1,4928,1695,580,1815,661
8584,1,4926,1842,588,1919,667
8584,1,4915,317,538,676,662
8584,6,4816,606,317,631,402
8585,1,4935,920,555,1019,644
8585,1,4931,1293,578,1376,644
8585,1,4929,1630,601,1677,653
8585,1,4928,1695,580,1815,661
8585,1,4926,1842,588,1919,667
8585,1,4915,244,536,597,660
8585,6,4816,606,317,631,402
8586,1,4935,920,555,1019,645
8586,1,4931,1294,578,1376,644
8586,1,4929,1630,601,1677,653
8586,1,4928,1695,580,1816,661
8586,1,4926,1842,588,1919,667
8586,1,4915,172,536,519,660
8586,6,4816,606,317,631,402
8587,1,4935,921,555,1019,644
8587,1,4931,1294,578,1377,644
8587,1,4929,1629,601,1676,653
8587,1,4928,1695,579,1816,661
8587,1,4926,1842,588,1919,667
8587,6,4915,101,535,443,658
8587,1,4816,606,317,631,401
8588,1,4935,921,555,1018,644
8588,1,4931,1294,578,1377,644
8588,1,4929,1630,601,1677,653
8588,1,4928,1695,580,1815,661
8588,1,4926,1842,588,1919,667
8588,1,4915,32,535,369,655
8588,6,4816,607,318,631,401
8589,1,4935,921,556,1018,644
8589,1,4931,1294,578,1376,644
8589,1,4929,1630,601,1676,652
8589,1,4928,1695,580,1816,661
8589,1,4926,1842,588,1919,667
8589,1,4915,-23,535,300,653
8589,6,4816,607,318,631,401
8590,1,4935,921,555,1018,644
8590,1,4931,1294,578,1376,644
8590,1,4929,1629,601,1676,653
8590,1,4928,1695,579,1816,662
8590,1,4926,1842,588,1919,667
8590,1,4915,-53,535,243,651
8590,6,4816,607,319,631,401
8591,1,4935,921,555,1017,644
8591,1,4931,1294,578,1377,644
8591,1,4929,1630,601,1676,652
8591,1,4928,1694,579,1815,662
8591,1,4926,1842,588,1919,667
8591,6,4915,-71,532,186,647
8591,1,4816,607,319,631,401
8592,1,4935,921,555,1018,644
8592,1,4931,1294,578,1376,644
8592,1,4929,1629,601,1676,652
8592,1,4928,1694,579,1816,662
8592,1,4926,1842,588,1919,667
8592,1,4816,607,319,631,401
8593,1,4935,921,556,1017,644
8593,1,4931,1294,578,1376,644
8593,1,4929,1629,601,1675,652
8593,1,4928,1695,579,1816,662
8593,1,4926,1842,589,1919,668
8594,1,4935,921,555,1017,644
8594,1,4931,1294,578,1376,644
8594,1,4929,1630,602,1676,653
8594,1,4928,1695,580,1816,662
8594,1,4926,1843,581,1922,676
8595,1,4935,922,555,1017,644
8595,1,4931,1294,579,1376,644
8596,1,4935,922,555,1016,644
8596,1,4931,1294,580,1376,643
8597,1,4935,922,556,1016,644
8597,1,4931,1295,580,1376,644
8598,1,4944,1371,537,1735,700
8598,1,4935,922,555,1016,643
8598,1,4931,1294,581,1375,643
8599,1,4944,1259,536,1625,695
8599,1,4935,921,556,1017,643
8599,1,4816,607,320,631,399
8600,1,4945,1843,589,1917,667
8600,1,4944,1128,536,1488,689
8600,1,4935,921,556,1017,644
8600,1,4816,607,320,630,399
8601,1,4946,1695,577,1818,664
8601,1,4945,1843,588,1918,666
8601,1,4944,1065,537,1421,685
8601,1,4935,921,556,1018,645
8602,1,4946,1693,577,1817,664
8602,1,4945,1843,588,1918,667
8602,1,4944,980,537,1329,681
8602,1,4935,921,556,1018,644
8603,1,4948,1654,591,1713,651
8603,1,4947,1631,604,1676,652
8603,1,4946,1693,577,1817,663
8603,1,4945,1842,588,1918,667
8603,1,4944,888,536,1232,678
8604,1,4947,1631,603,1677,652
8604,1,4946,1693,578,1817,663
8604,1,4945,1843,589,1918,667
8604,1,4944,795,535,1133,674
8604,1,4816,606,319,630,401
8605,1,4949,1295,579,1375,644
8605,1,4947,1630,602,1676,652
8605,1,4946,1693,578,1817,663
8605,1,4945,1843,589,1918,667
8605,6,4944,702,535,1035,671
8605,1,4816,606,318,630,402
8606,1,4949,1294,579,1375,644
8606,1,4947,1630,602,1677,653
8606,1,4946,1692,578,1818,663
8606,1,4945,1843,589,1919,667
8606,1,4944,611,535,937,667
8606,6,4816,606,318,631,402
8607,1,4949,1294,578,1376,644
8607,1,4947,1629,602,1676,653
8607,1,4946,1692,578,1818,663
8607,1,4945,1843,588,1919,667
8607,1,4944,523,533,845,664
8607,6,4816,606,318,631,402
8608,1,4949,1293,578,1376,644
8608,1,4947,1630,602,1677,653
8608,1,4946,1693,578,1817,663
8608,1,4945,1843,588,1919,667
8608,1,4944,436,530,755,662
8608,1,4816,606,318,631,402
8609,1,4950,921,556,1015,644
8609,1,4949,1293,577,1377,644
8609,1,4948,1654,591,1714,651
8609,1,4947,1630,602,1677,653
8609,1,4946,1693,578,1817,663
8609,1,4945,1842,589,1919,667
8609,6,4944,336,527,648,658
8609,6,4816,606,318,631,401
8610,1,4950,921,555,1015,643
8610,1,4949,1293,578,1377,645
8610,1,4948,1655,591,1715,651
8610,1,4947,1630,601,1676,653
8610,1,4946,1693,578,1817,663
8610,1,4945,1842,589,1918,668
8610,6,4944,248,526,555,655
8610,1,4816,607,318,631,401
8611,1,4950,921,555,1016,644
8611,1,4949,1294,578,1377,645
8611,1,4947,1630,602,1677,653
8611,1,4946,1693,578,1817,663
8611,1,4945,1842,588,1919,667
8611,1,4944,168,525,470,654
8611,6,4816,607,318,631,401
8612,1,4950,922,556,1016,643
8612,1,4949,1294,578,1377,644
8612,1,4947,1631,602,1677,653
8612,1,4946,1693,578,1817,663
8612,1,4945,1843,589,1919,667
8612,1,4944,91,524,389,653
8613,1,4950,922,556,1016,644
8613,1,4949,1293,578,1377,644
8613,1,4947,1631,602,1677,653
8613,1,4946,1694,578,1817,663
8613,1,4945,1842,589,1919,667
8613,1,4944,17,524,310,651
8614,1,4950,922,556,1016,644
8614,1,4949,1293,578,1377,644
8614,1,4947,1631,602,1677,653
8614,1,4946,1693,578,1817,663
8614,1,4945,1843,588,1919,667
8614,1,4944,-33,523,241,647
8615,1,4950,922,556,1016,645
8615,1,4949,1293,578,1377,644
8615,1,4947,1630,602,1677,653
8615,1,4946,1693,579,1817,663
8615,1,4945,1843,588,1919,667
8615,1,4944,-60,523,181,645
8616,1,4950,921,556,1015,645
8616,1,4949,1294,578,1377,644
8616,1,4947,1631,602,1677,653
8616,1,4946,1693,578,1817,663
8616,1,4945,1843,589,1919,667
8616,1,4944,-74,520,122,639
8617,1,4950,921,556,1015,644
8617,1,4949,1293,578,1377,644
8617,1,4947,1630,602,1676,653
8617,1,4946,1693,578,1817,663
8617,1,4945,1843,588,1919,667
8617,6,4816,607,320,631,400
8618,1,4950,922,556,1016,644
8618,1,4949,1294,578,1377,644
8618,1,4947,1630,602,1676,652
8618,1,4946,1694,578,1817,662
8618,1,4945,1843,588,1919,667
8618,6,4816,607,319,631,399
8619,1,4950,922,556,1015,644
8619,1,4949,1294,578,1377,644
8619,1,4947,1630,602,1677,653
8619,1,4946,1693,578,1817,663
8619,1,4945,1843,588,1919,667
8620,1,4950,922,555,1015,644
8620,1,4949,1293,578,1377,644
8620,1,4947,1630,602,1676,653
8620,1,4946,1693,578,1817,663
8620,1,4945,1843,588,1919,667
8621,1,4955,891,581,929,634
8621,1,4950,922,556,1015,644
8621,1,4949,1294,578,1377,644
8621,1,4947,1630,602,1676,653
8621,1,4946,1693,578,1817,663
8621,1,4945,1843,587,1919,666
8622,1,4955,890,581,929,634
8622,1,4950,922,555,1015,644
8622,1,4949,1294,578,1377,644
8622,1,4947,1630,602,1676,653
8622,1,4946,1693,578,1817,663
8622,1,4945,1843,588,1919,667
8622,1,4816,608,320,631,398
8623,1,4955,887,579,928,635
8623,1,4950,922,555,1015,643
8623,1,4949,1294,578,1377,644
8623,1,4947,1631,602,1677,653
8623,1,4946,1695,579,1818,662
8623,1,4945,1843,588,1919,667
8623,1,4816,608,320,631,398
8624,1,4956,1005,588,1035,638
8624,1,4955,885,578,928,635
8624,1,4950,922,555,1014,643
8624,1,4949,1294,578,1376,644
8624,1,4947,1631,602,1677,652
8624,1,4946,1694,579,1817,662
8624,1,4945,1842,588,1919,667
8624,6,4816,608,320,631,398
8625,1,4956,1006,588,1036,638
8625,1,4955,881,576,927,635
8625,1,4950,922,555,1014,643
8625,1,4949,1294,578,1376,644
8625,1,4947,1631,601,1677,652
8625,1,4946,1694,579,1817,662
8625,1,4945,1842,588,1919,667
8625,1,4816,608,320,631,398
8626,1,4956,1006,587,1036,637
8626,1,4955,879,575,928,635
8626,1,4950,922,555,1014,643
8626,1,4949,1294,578,1376,644
8626,1,4947,1630,601,1677,652
8626,1,4946,1693,579,1816,662
8626,1,4945,1842,589,1919,667
8626,6,4816,608,320,631,398
8627,1,4956,1006,588,1038,638
8627,1,4955,875,573,927,635
8627,1,4950,922,556,1014,643
8627,1,4949,1294,578,1377,644
8627,1,4947,1630,602,1677,653
8627,1,4946,1693,579,1817,662
8627,1,4945,1842,588,1919,667
8627,6,4816,607,320,631,398
8628,1,4956,1006,586,1037,637
8628,1,4955,871,572,927,636
8628,1,4950,922,556,1014,643
8628,1,4949,1294,578,1376,644
8628,1,4947,1630,601,1677,652
8628,1,4946,1694,578,1817,662
8628,1,4945,1843,589,1919,667
8628,6,4816,607,320,631,398
8629,1,4956,1006,588,1038,639
8629,1,4955,866,571,925,636
8629,1,4950,922,556,1014,642
8629,1,4949,1294,578,1376,644
8629,1,4947,1630,601,1676,652
8629,1,4946,1694,578,1817,662
8629,1,4945,1843,588,1919,667
8629,6,4816,607,319,631,398
8630,1,4956,1007,589,1038,639
8630,1,4955,863,570,924,637
8630,1,4950,923,556,1014,642
8630,1,4949,1294,578,1376,644
8630,1,4947,1630,602,1676,653
8630,1,4946,1693,579,1817,662
8630,1,4945,1842,589,1919,667
8630,6,4816,608,319,631,398
8631,1,4956,1007,588,1039,639
8631,1,4955,859,569,923,638
8631,1,4950,923,556,1014,642
8631,1,4949,1294,578,1377,644
8631,1,4947,1630,602,1676,653
8631,1,4946,1694,579,1817,662
8631,1,4945,1842,589,1918,667
8631,6,4816,608,320,631,398
8632,1,4956,1007,587,1039,639
8632,1,4955,857,569,923,638
8632,1,4950,923,556,1014,642
8632,1,4949,1294,578,1377,644
8632,1,4947,1630,602,1677,653
8632,1,4946,1694,579,1817,662
8632,1,4945,1842,589,1919,667
8632,6,4816,607,320,631,398
8633,1,4956,1007,589,1040,640
8633,1,4955,854,568,922,638
8633,1,4950,923,556,1014,643
8633,1,4949,1294,578,1376,644
8633,1,4947,1630,602,1676,653
8633,1,4946,1694,579,1817,662
8633,1,4945,1842,589,1919,667
8633,6,4816,607,320,631,398
8634,1,4956,1007,590,1040,640
8634,1,4955,853,568,922,638
8634,1,4950,923,556,1014,642
8634,1,4949,1294,578,1376,644
8634,1,4947,1630,602,1677,652
8634,1,4946,1694,579,1817,662
8634,1,4945,1842,588,1919,666
8634,6,4816,607,320,631,398
8635,1,4956,1008,588,1042,640
8635,1,4955,850,568,921,639
8635,1,4950,923,556,1014,642
8635,1,4949,1294,578,1376,644
8635,1,4947,1630,601,1677,652
8635,1,4946,1694,579,1817,662
8635,1,4945,1842,588,1919,666
8635,6,4816,607,319,631,398
8636,1,4956,1008,588,1042,640
8636,1,4955,846,567,919,638
8636,1,4950,923,556,1014,642
8636,1,4949,1294,578,1376,644
8636,1,4947,1630,602,1677,652
8636,1,4946,1694,579,1816,662
8636,1,4945,1843,588,1919,667
8636,1,4816,607,319,631,398
8637,1,4956,1007,587,1041,638
8637,1,4955,842,566,917,639
8637,1,4950,922,556,1014,643
8637,1,4949,1294,578,1377,644
8637,1,4947,1630,602,1677,652
8637,1,4946,1693,579,1816,662
8637,1,4945,1843,589,1919,667
8637,6,4816,607,319,631,398
8638,1,4960,598,551,657,607
8638,1,4956,1007,589,1041,640
8638,1,4955,839,565,914,639
8638,1,4950,922,556,1014,643
8638,1,4949,1294,578,1377,644
8638,1,4947,1630,601,1676,652
8638,1,4946,1695,579,1818,662
8638,6,4945,1843,588,1919,667
8638,1,4816,607,320,631,398
8639,1,4960,598,551,657,607
8639,1,4956,1007,588,1042,639
8639,1,4955,835,564,912,639
8639,1,4950,922,556,1014,643
8639,1,4949,1294,578,1377,644
8639,1,4947,1630,602,1677,652
8639,1,4946,1695,579,1817,662
8639,6,4945,1843,589,1919,667
8639,1,4816,608,320,631,398
8640,1,4956,1007,589,1042,640
8640,1,4955,833,563,911,639
8640,1,4950,922,556,1014,643
8640,1,4949,1294,578,1376,644
8640,1,4947,1630,601,1676,653
8640,1,4946,1694,579,1817,662
8640,1,4945,1842,588,1919,667
8640,1,4816,608,320,631,397
8641,1,4956,1007,590,1042,639
8641,1,4955,829,561,910,639
8641,1,4950,922,556,1014,643
8641,1,4949,1294,578,1377,644
8641,1,4945,1813,587,1909,680
8641,1,4816,608,320,631,398
8642,1,4962,1653,587,1747,669
8642,1,4956,1008,591,1043,640
8642,1,4955,827,561,909,639
8642,1,4950,922,556,1013,642
8642,1,4949,1294,579,1376,644
8642,1,4816,608,320,631,398
8643,1,4960,597,550,656,606
8643,1,4956,1008,592,1043,640
8643,1,4955,824,560,908,640
8643,1,4950,922,556,1013,642
8643,1,4949,1294,580,1376,644
8643,6,4816,608,320,631,397
8644,1,4960,596,550,657,606
8644,1,4956,1008,592,1044,640
8644,1,4955,822,560,907,640
8644,1,4950,922,556,1014,643
8644,1,4949,1294,580,1376,643
8644,1,4816,607,320,631,398
8645,1,4964,1245,558,1600,692
8645,1,4960,597,551,657,606
8645,1,4956,1008,592,1044,640
8645,1,4955,819,559,905,641
8645,1,4950,922,556,1014,643
8645,1,4949,1273,581,1371,656
8645,1,4816,608,319,631,397
8646,1,4964,1121,558,1468,686
8646,1,4960,598,552,658,607
8646,1,4956,1007,592,1043,640
8646,1,4955,816,559,904,641
8646,1,4950,921,557,1014,643
8646,1,4816,607,319,631,398
8647,1,4966,1693,577,1817,664
8647,1,4965,1842,589,1919,668
8647,1,4964,1002,557,1337,681
8647,1,4955,813,559,902,642
8647,1,4950,921,557,1014,643
8647,1,4816,607,319,631,398
8648,1,4966,1693,577,1817,664
8648,1,4965,1843,589,1919,667
8648,1,4964,862,554,1188,674
8648,1,4955,808,558,895,641
8648,1,4816,607,319,630,399
8649,1,4967,1630,602,1676,652
8649,1,4966,1693,577,1817,663
8649,1,4965,1843,588,1919,667
8649,1,4964,741,553,1058,670
8649,6,4949,1294,578,1378,645
8649,1,4816,606,319,630,401
8650,1,4967,1631,602,1677,653
8650,1,4966,1695,578,1818,662
8650,1,4965,1842,588,1919,667
8650,1,4964,655,552,965,666
8650,6,4949,1294,579,1377,645
8650,1,4816,606,318,630,402
8651,1,4967,1630,602,1677,653
8651,1,4966,1694,578,1817,662
8651,1,4965,1843,588,1919,667
8651,1,4964,539,550,842,661
8651,1,4949,1294,578,1377,644
8651,1,4816,606,318,630,402
8652,1,4967,1630,602,1677,652
8652,1,4966,1693,578,1817,663
8652,1,4965,1843,587,1919,667
8652,1,4964,456,547,756,659
8652,1,4949,1294,578,1377,644
8652,1,4816,606,318,630,401
8653,1,4969,1008,591,1044,640
8653,1,4967,1630,602,1677,653
8653,1,4966,1693,578,1817,663
8653,1,4965,1843,587,1919,666
8653,1,4964,343,546,638,655
8653,1,4949,1294,578,1377,644
8653,1,4816,606,317,630,401
8654,1,4972,793,555,888,644
8654,1,4971,921,556,1014,643
8654,1,4969,1008,590,1045,640
8654,1,4967,1630,601,1676,652
8654,1,4966,1693,578,1817,663
8654,1,4965,1843,587,1919,667
8654,1,4964,264,545,556,654
8654,6,4949,1294,578,1376,644
8654,1,4816,606,317,631,400
8655,1,4972,789,553,887,645
8655,1,4971,921,555,1014,642
8655,1,4969,1008,590,1045,640
8655,1,4967,1630,601,1676,652
8655,1,4966,1693,578,1817,663
8655,1,4965,1843,587,1919,667
8655,1,4964,161,543,447,651
8655,6,4949,1294,578,1377,644
8655,1,4816,607,318,631,400
8656,1,4972,788,552,887,645
8656,1,4971,921,556,1014,642
8656,1,4969,1008,590,1045,639
8656,1,4967,1630,602,1677,653
8656,1,4966,1693,578,1817,662
8656,1,4965,1843,588,1919,668
8656,1,4964,88,543,368,649
8656,1,4949,1294,578,1376,644
8656,1,4816,607,318,631,400
8657,1,4972,785,552,886,644
8657,1,4971,921,555,1014,642
8657,1,4969,1008,590,1045,639
8657,1,4967,1630,601,1677,653
8657,1,4966,1694,578,1817,662
8657,1,4965,1843,588,1919,668
8657,1,4964,-5,543,267,647
8657,6,4949,1294,578,1377,644
8657,1,4816,607,318,631,400
8658,1,4972,783,552,885,645
8658,1,4971,921,556,1014,643
