frame_number,class_id,object_id,x1,y1,x2,y2
4562,1,2238,477,627,578,695
4562,1,2237,307,638,385,704
4562,1,2233,2,643,100,722
4563,1,2272,1482,629,1615,708
4563,1,2270,178,639,298,715
4563,1,2260,1477,538,1492,582
4563,1,2259,1679,624,1795,702
4563,1,2258,1613,625,1722,704
4563,1,2255,1283,642,1320,692
4563,1,2254,1337,633,1387,689
4563,1,2253,1381,625,1471,709
4563,1,2243,433,629,510,701
4563,1,2242,660,638,826,746
4563,1,2239,390,626,453,702
4563,1,2238,477,627,579,695
4563,1,2237,303,638,383,704
4563,1,2233,2,643,100,722
4564,1,2279,1889,626,1920,698
4564,1,2278,1778,628,1858,700
4564,1,2277,1808,625,1899,697
4564,1,2276,1791,625,1883,699
4564,1,2275,269,640,352,706
4564,1,2272,1482,629,1616,708
4564,1,2270,177,639,298,715
4564,1,2260,1477,538,1492,582
4564,1,2259,1678,623,1796,703
4564,1,2258,1613,625,1722,704
4564,1,2255,1283,642,1320,692
4564,1,2254,1337,633,1387,689
4564,1,2253,1381,624,1471,709
4564,6,2243,432,629,509,701
4564,1,2242,660,638,826,746
4564,1,2239,391,626,452,702
4564,1,2238,477,627,579,695
4564,1,2237,308,638,385,703
4564,1,2233,2,642,100,721
4565,1,2279,1889,626,1920,698
4565,1,2278,1775,627,1857,700
4565,1,2277,1810,625,1899,696
4565,1,2276,1790,624,1886,700
4565,1,2272,1482,629,1616,708
4565,1,2270,179,639,299,715
4565,1,2260,1477,539,1492,582
4565,1,2259,1678,623,1796,703
4565,1,2258,1614,625,1722,704
4565,1,2255,1283,642,1320,691
4565,1,2254,1336,633,1387,689
4565,1,2253,1381,624,1471,709
4565,1,2243,433,629,510,701
4565,1,2242,660,638,826,745
4565,1,2239,391,626,452,702
4565,6,2238,476,627,578,695
4565,1,2237,303,638,381,704
4565,1,2233,2,642,99,721
4566,1,2279,1889,626,1920,698
4566,1,2278,1783,627,1864,701
4566,1,2277,1807,626,1897,697
4566,1,2272,1482,629,1616,708
4566,1,2270,179,639,299,715
4566,1,2267,272,637,375,707
4566,1,2260,1476,539,1492,582
4566,1,2259,1678,623,1796,703
4566,1,2258,1614,625,1722,703
4566,1,2255,1282,640,1320,691
4566,1,2254,1336,633,1387,689
4566,1,2253,1381,624,1471,709
4566,1,2243,431,629,510,701
4566,1,2242,660,638,826,745
4566,1,2239,390,625,453,702
4566,1,2238,475,627,578,695
4566,6,2237,300,638,380,705
4566,1,2233,2,642,99,721
4567,1,2279,1886,624,1919,698
4567,1,2278,1778,625,1860,700
4567,1,2277,1811,625,1901,696
4567,1,2272,1482,629,1616,708
4567,1,2270,178,639,298,715
4567,1,2267,269,637,370,706
4567,1,2260,1477,540,1492,582
4567,1,2259,1677,622,1796,703
4567,1,2258,1614,625,1722,703
4567,1,2255,1283,642,1321,692
4567,1,2254,1336,633,1387,689
4567,1,2253,1381,624,1472,710
4567,1,2243,433,629,511,701
4567,1,2242,660,638,826,745
4567,1,2239,390,626,453,702
4567,6,2238,476,627,579,696
4567,1,2237,303,638,382,705
4567,1,2233,2,643,98,722
4568,1,2279,1884,623,1918,698
4568,1,2277,1810,624,1902,696
4568,1,2272,1482,629,1616,708
4568,1,2270,177,639,298,715
4568,1,2267,270,637,372,706
4568,1,2260,1477,541,1492,583
4568,1,2259,1677,622,1797,704
4568,1,2258,1615,625,1722,703
4568,1,2255,1283,642,1321,692
4568,1,2254,1337,633,1387,689
4568,1,2253,1381,624,1472,710
4568,1,2243,433,629,511,701
4568,1,2242,660,638,825,745
4568,1,2239,389,626,452,702
4568,1,2238,477,627,579,696
4568,6,2237,299,638,380,704
4568,1,2233,2,642,98,722
4569,1,2279,1887,625,1919,699
4569,1,2277,1810,625,1901,696
4569,1,2276,1791,624,1888,700
4569,1,2272,1483,629,1615,708
4569,1,2270,178,639,298,715
4569,1,2267,269,638,368,706
4569,1,2260,1476,542,1492,583
4569,1,2259,1677,622,1797,704
4569,1,2258,1614,625,1723,703
4569,1,2255,1283,642,1320,692
4569,1,2254,1336,633,1386,689
4569,1,2253,1381,624,1474,710
4569,1,2243,432,629,510,701
4569,1,2242,660,639,825,745
4569,6,2239,390,626,453,702
4569,1,2238,475,627,578,696
4569,1,2237,300,638,381,704
4569,1,2233,2,642,99,722
4570,1,2279,1888,625,1920,699
4570,1,2277,1810,625,1904,696
4570,1,2276,1792,625,1889,701
4570,1,2272,1483,629,1615,708
4570,1,2270,179,639,299,715
4570,1,2267,267,639,363,706
4570,1,2260,1476,541,1492,582
4570,1,2259,1677,622,1797,704
4570,1,2258,1615,625,1723,703
4570,1,2255,1283,643,1320,692
4570,1,2254,1336,633,1387,689
4570,1,2253,1381,624,1473,711
4570,1,2243,434,629,510,701
4570,1,2242,660,639,826,746
4570,6,2239,390,626,453,702
4570,1,2238,474,627,578,696
4570,1,2237,303,638,382,704
4570,1,2233,2,642,99,722
4571,1,2279,1888,626,1920,699
4571,1,2277,1807,625,1899,697
4571,1,2276,1780,624,1877,701
4571,1,2272,1483,629,1615,708
4571,1,2270,179,639,299,715
4571,1,2267,267,639,361,706
4571,1,2260,1476,541,1492,582
4571,1,2259,1676,622,1797,704
4571,1,2258,1614,625,1722,704
4571,1,2255,1283,643,1320,692
4571,1,2254,1337,633,1387,689
4571,1,2253,1381,624,1472,711
4571,1,2243,433,629,510,701
4571,1,2242,660,639,826,746
4571,1,2239,389,626,452,701
4571,6,2238,475,627,579,695
4571,1,2237,306,638,383,704
4571,1,2233,2,642,100,722
4572,1,2279,1886,624,1919,697
4572,1,2277,1803,625,1895,698
4572,1,2276,1783,627,1878,702
4572,1,2272,1482,629,1615,708
4572,1,2270,178,639,298,715
4572,1,2267,264,640,353,706
4572,1,2260,1476,543,1492,583
4572,1,2259,1676,622,1797,704
4572,1,2258,1614,625,1722,704
4572,1,2255,1283,643,1320,692
4572,1,2254,1337,633,1387,689
4572,1,2253,1381,624,1472,710
4572,1,2243,434,629,510,701
4572,1,2242,660,639,826,746
4572,1,2239,390,626,452,701
4572,6,2238,475,627,579,695
4572,1,2237,307,638,382,704
4572,1,2233,3,642,100,722
4573,1,2279,1887,625,1919,698
4573,1,2277,1801,625,1894,698
4573,1,2276,1781,627,1874,702
4573,1,2272,1482,629,1615,708
4573,1,2270,178,639,298,715
4573,1,2260,1476,542,1491,582
4573,1,2259,1678,623,1797,704
4573,1,2258,1613,625,1722,703
4573,1,2255,1283,644,1320,692
4573,1,2254,1337,634,1387,690
4573,1,2253,1381,624,1472,710
4573,1,2243,432,629,510,701
4573,1,2242,660,639,825,746
4573,1,2239,390,626,452,701
4573,1,2238,474,627,579,695
4573,1,2237,305,638,381,704
4573,6,2233,2,642,100,722
4574,1,2284,269,639,364,706
4574,1,2279,1888,625,1920,698
4574,1,2277,1807,624,1900,697
4574,1,2276,1777,625,1870,700
4574,1,2272,1483,629,1615,708
4574,1,2270,178,639,298,715
4574,1,2260,1476,542,1491,582
4574,1,2259,1678,623,1797,704
4574,1,2258,1613,625,1722,704
4574,1,2255,1283,643,1320,692
4574,1,2254,1337,633,1387,690
4574,1,2253,1381,624,1472,710
4574,1,2243,431,629,509,701
4574,1,2242,660,639,826,746
4574,6,2239,391,626,453,701
4574,1,2238,475,627,579,695
4574,1,2237,304,638,381,704
4574,1,2233,2,642,100,722
4575,1,2284,267,639,360,706
4575,1,2279,1889,625,1920,699
4575,1,2277,1810,624,1903,697
4575,1,2276,1777,628,1864,701
4575,1,2272,1481,629,1613,708
4575,1,2270,175,639,296,715
4575,1,2260,1476,541,1491,582
4575,1,2259,1678,622,1797,704
4575,1,2258,1612,625,1721,704
4575,1,2255,1283,643,1320,692
4575,1,2254,1336,633,1387,690
4575,1,2253,1381,624,1473,710
4575,1,2243,430,629,509,701
4575,1,2242,660,639,826,746
4575,1,2239,390,626,452,701
4575,6,2238,474,627,579,695
4575,1,2237,304,638,381,704
4575,1,2233,2,642,101,722
4576,1,2284,270,638,367,706
4576,1,2279,1889,625,1920,698
4576,1,2276,1779,624,1870,700
4576,1,2272,1483,628,1614,708
4576,1,2270,176,639,297,715
4576,1,2260,1476,541,1492,582
4576,1,2259,1677,622,1796,704
4576,1,2258,1612,625,1722,704
4576,1,2255,1283,643,1320,692
4576,1,2254,1337,634,1387,690
4576,1,2253,1381,624,1474,711
4576,1,2243,432,629,510,701
4576,1,2242,660,639,826,746
4576,1,2239,391,626,453,701
4576,6,2238,474,627,579,695
4576,1,2237,300,638,379,704
4576,1,2233,2,642,100,722
4577,1,2284,269,638,367,706
4577,1,2279,1889,625,1920,698
4577,1,2276,1788,625,1880,700
4577,1,2272,1483,629,1615,708
4577,1,2270,177,639,298,715
4577,1,2260,1476,541,1492,582
4577,1,2259,1677,622,1796,704
4577,1,2258,1613,625,1722,704
4577,1,2255,1283,642,1320,692
4577,1,2254,1336,633,1387,689
4577,1,2253,1381,624,1474,711
4577,1,2243,429,629,508,701
4577,1,2242,660,639,826,746
4577,1,2239,391,626,453,701
4577,6,2238,474,627,579,695
4577,1,2237,301,638,381,704
4577,1,2233,2,642,101,722
4578,1,2284,268,639,362,706
4578,1,2279,1889,625,1919,699
4578,1,2276,1787,627,1879,702
4578,1,2272,1483,629,1616,708
4578,1,2270,176,639,298,715
4578,1,2260,1476,540,1492,582
4578,1,2259,1676,622,1796,704
4578,1,2258,1613,625,1722,704
4578,1,2255,1283,642,1320,692
4578,1,2254,1337,633,1387,690
4578,1,2253,1381,624,1473,710
4578,1,2243,431,629,510,701
4578,1,2242,660,639,826,746
4578,1,2239,390,626,452,701
4578,1,2238,474,627,579,695
4578,6,2237,303,638,381,704
4578,1,2233,2,642,100,722
4579,1,2284,269,638,365,706
4579,1,2279,1890,624,1919,698
4579,1,2277,1808,624,1902,697
4579,1,2276,1791,625,1884,701
4579,1,2272,1483,629,1616,708
4579,1,2270,176,639,298,715
4579,1,2260,1476,539,1492,581
4579,1,2259,1676,622,1796,704
4579,1,2258,1613,625,1723,704
4579,1,2255,1283,642,1320,692
4579,1,2254,1336,634,1387,690
4579,1,2253,1380,624,1473,710
4579,1,2243,431,629,510,701
4579,1,2242,660,638,826,746
4579,1,2239,390,626,452,702
4579,6,2238,474,627,579,695
4579,1,2237,305,638,382,704
4579,1,2233,2,643,99,722
4580,1,2284,269,638,365,706
4580,1,2283,978,619,1007,659
4580,1,2279,1890,624,1919,698
4580,1,2277,1809,624,1903,697
4580,1,2276,1791,623,1886,700
4580,1,2272,1482,628,1613,708
4580,1,2270,177,639,298,715
4580,1,2260,1476,540,1492,582
4580,1,2259,1676,622,1797,704
4580,1,2258,1613,625,1723,704
4580,1,2255,1283,642,1320,692
4580,1,2254,1336,633,1387,690
4580,1,2253,1380,623,1473,710
4580,1,2243,430,629,509,701
4580,6,2242,660,639,825,746
4580,1,2239,390,626,452,702
4580,1,2238,474,627,579,696
4580,1,2237,306,638,382,705
4580,1,2233,2,643,99,721
4581,1,2284,268,639,362,706
4581,1,2283,977,619,1005,659
4581,1,2279,1889,624,1919,698
4581,1,2277,1808,624,1902,697
4581,1,2276,1791,624,1887,700
4581,1,2272,1483,628,1614,708
4581,1,2270,177,639,299,715
4581,1,2260,1476,540,1492,582
4581,1,2259,1676,622,1797,704
4581,1,2258,1615,625,1724,704
4581,1,2255,1283,642,1320,692
4581,1,2254,1336,633,1387,689
4581,1,2253,1380,623,1473,710
4581,1,2243,430,629,510,701
4581,6,2242,660,639,826,746
4581,1,2239,391,626,452,702
4581,1,2238,475,627,579,696
4581,1,2237,305,638,381,705
4581,1,2233,2,643,99,721
4582,1,2284,270,639,365,706
4582,1,2279,1886,624,1918,697
4582,1,2277,1804,625,1897,698
4582,1,2276,1787,626,1879,702
4582,1,2272,1483,629,1614,708
4582,1,2270,178,639,298,715
4582,1,2260,1477,540,1492,582
4582,1,2259,1677,622,1797,704
4582,1,2258,1614,625,1723,704
4582,1,2255,1283,642,1320,692
4582,1,2254,1337,633,1387,690
4582,1,2253,1380,624,1472,710
4582,1,2243,431,629,511,701
4582,1,2242,660,639,825,746
4582,1,2239,391,626,452,702
4582,1,2238,475,627,579,696
4582,6,2237,302,638,381,704
4582,1,2233,2,643,99,721
4583,1,2284,271,638,366,706
4583,1,2279,1888,625,1919,698
4583,1,2277,1807,625,1900,697
4583,1,2276,1791,625,1884,701
4583,1,2272,1483,629,1615,708
4583,1,2270,176,639,298,715
4583,1,2260,1477,539,1493,582
4583,1,2259,1678,623,1797,704
4583,1,2258,1614,625,1723,704
4583,1,2255,1283,642,1320,692
4583,1,2254,1336,633,1387,690
4583,1,2253,1380,623,1473,711
4583,1,2243,430,629,510,701
4583,1,2242,660,639,825,746
4583,1,2239,391,626,453,702
4583,1,2238,476,627,579,696
4583,1,2237,302,638,381,705
4583,1,2233,2,642,98,721
4584,1,2284,270,638,366,706
4584,1,2279,1884,624,1917,697
4584,1,2277,1803,625,1897,698
4584,1,2276,1786,625,1881,702
4584,1,2272,1482,629,1615,708
4584,1,2270,177,639,299,715
4584,1,2260,1478,537,1493,581
4584,1,2259,1677,622,1796,704
4584,1,2258,1613,625,1722,704
4584,1,2255,1283,642,1320,692
4584,1,2254,1337,632,1388,691
4584,1,2253,1380,623,1472,711
4584,1,2243,430,629,509,701
4584,1,2242,660,639,825,746
4584,1,2239,390,626,452,701
4584,1,2238,474,627,579,696
4584,6,2237,301,638,381,705
4584,1,2233,3,642,100,721
4585,1,2284,278,636,376,705
4585,1,2279,1886,624,1919,698
4585,1,2277,1807,624,1901,697
4585,1,2276,1791,625,1886,701
4585,1,2272,1482,629,1615,709
4585,1,2270,176,639,300,715
4585,1,2260,1477,537,1492,582
4585,1,2259,1676,622,1796,704
4585,1,2258,1612,625,1721,704
4585,1,2255,1282,641,1320,692
4585,1,2254,1337,632,1387,690
4585,1,2253,1380,623,1473,711
4585,1,2243,433,629,511,702
4585,1,2242,660,639,825,745
4585,6,2239,385,625,449,701
4585,1,2238,476,626,580,695
4585,1,2237,310,637,386,704
4586,1,2279,1888,624,1920,698
4586,1,2277,1808,624,1902,697
4586,1,2276,1791,625,1887,701
4586,1,2272,1482,629,1615,709
4586,1,2260,1477,537,1493,582
4586,1,2259,1675,622,1796,704
4586,1,2258,1612,625,1721,704
4586,1,2255,1282,641,1321,692
4586,1,2254,1336,632,1387,690
4586,1,2253,1380,623,1473,711
4586,1,2243,417,628,506,704
4586,6,2242,660,639,825,747
4586,1,2238,473,625,580,695
4587,1,2279,1886,623,1919,698
4587,1,2277,1808,624,1902,697
4587,1,2276,1791,624,1887,702
4587,1,2272,1482,629,1616,709
4587,1,2260,1477,537,1493,582
4587,1,2259,1675,622,1796,704
4587,1,2258,1612,624,1721,704
4587,1,2255,1283,640,1321,692
4587,1,2254,1337,633,1387,690
4587,1,2253,1380,623,1473,711
4587,6,2242,674,631,835,731
4588,1,2290,631,613,1293,891
4588,1,2279,1887,624,1919,699
4588,1,2277,1804,625,1897,698
4588,1,2276,1785,624,1882,701
4588,1,2272,1482,629,1616,709
4588,1,2260,1477,537,1492,583
4588,1,2259,1676,622,1797,704
4588,1,2258,1612,625,1722,704
4588,1,2255,1283,642,1321,692
4588,1,2254,1337,634,1387,689
4588,1,2253,1379,623,1474,712
4589,1,2290,933,605,1577,865
4589,1,2279,1888,624,1920,699
4589,1,2277,1809,624,1902,697
4589,1,2272,1482,630,1615,709
4589,1,2260,1476,534,1492,581
4589,1,2259,1676,622,1797,704
4589,1,2258,1605,625,1720,705
4589,1,2253,1382,619,1477,703
4590,1,2290,1194,603,1813,847
4590,1,2279,1886,623,1919,699
4590,1,2259,1672,621,1796,703
4590,1,2258,1610,624,1727,702
4590,1,2238,468,625,579,696
4591,1,2290,1420,603,1989,832
4591,1,2242,682,632,835,731
4592,1,2299,407,570,1397,1064
4592,1,2290,1604,608,2063,815
4593,1,2299,751,573,1722,1024
4593,1,2260,1475,534,1492,581
4593,1,2253,1392,618,1481,698
4594,1,2299,1065,577,1973,992
4594,1,2296,305,639,383,704
4594,1,2294,384,629,453,699
4595,1,2305,269,637,365,706
4595,1,2304,2,642,99,722
4595,1,2303,178,638,299,715
4595,1,2299,1269,581,2064,964
4595,1,2296,304,639,382,704
4595,1,2294,386,630,450,698
4595,1,2242,662,640,823,745
4596,1,2307,427,629,509,702
4596,1,2306,473,627,578,695
4596,1,2305,269,639,363,706
4596,1,2304,2,642,100,722
4596,1,2303,179,639,299,715
4596,1,2299,1485,589,2110,936
4596,1,2296,303,639,382,704
4596,1,2294,388,630,448,698
4596,1,2242,662,639,823,745
4597,1,2311,971,618,1004,661
4597,1,2307,427,628,510,702
4597,1,2306,474,627,579,695
4597,1,2305,272,638,368,706
4597,1,2304,2,641,102,722
4597,1,2303,179,639,298,715
4597,1,2296,300,639,381,704
4597,1,2294,389,630,448,698
4597,1,2242,661,639,824,745
4598,1,2311,971,619,1003,662
4598,1,2307,429,629,510,701
4598,1,2306,473,627,579,695
4598,1,2305,269,639,362,706
4598,1,2304,2,641,101,722
4598,1,2303,177,639,298,715
4598,1,2296,302,638,382,704
4598,1,2294,389,630,448,698
4598,1,2242,661,639,824,745
4599,1,2317,1483,627,1616,710
4599,1,2316,1380,623,1473,710
4599,1,2315,1476,541,1492,582
4599,1,2314,1283,643,1320,692
4599,1,2313,1336,633,1387,690
4599,1,2311,971,619,1003,662
4599,1,2307,431,629,511,701
4599,1,2306,473,626,578,695
4599,1,2305,269,638,366,706
4599,1,2304,2,642,100,722
4599,1,2303,177,639,298,715
4599,1,2296,300,638,381,704
4599,1,2294,390,629,449,698
4599,1,2242,660,639,824,745
4600,1,2319,1674,621,1798,705
4600,1,2318,1614,625,1724,703
4600,1,2317,1483,627,1617,710
4600,1,2316,1381,623,1475,711
4600,1,2315,1476,540,1492,582
4600,1,2314,1283,642,1320,692
4600,1,2313,1336,633,1387,690
4600,1,2311,970,619,1003,662
4600,1,2307,432,629,510,701
4600,1,2306,474,627,579,695
4600,1,2305,269,638,366,706
4600,1,2304,2,642,99,722
4600,1,2303,176,639,297,715
4600,1,2296,300,638,381,704
4600,1,2294,390,629,449,698
4600,1,2242,660,639,825,745
4601,1,2324,1802,624,1896,699
4601,1,2322,1884,622,1918,697
4601,1,2319,1674,621,1797,705
4601,1,2318,1613,625,1723,703
4601,1,2317,1483,627,1618,710
4601,1,2316,1381,623,1476,711
4601,1,2315,1476,538,1492,582
4601,1,2314,1283,643,1320,693
4601,1,2313,1336,633,1387,690
4601,1,2311,970,619,1003,661
4601,1,2307,428,629,508,701
4601,1,2306,475,627,580,695
4601,1,2305,270,638,370,706
4601,1,2304,2,642,101,722
4601,1,2303,177,639,298,715
4601,6,2296,296,638,380,704
4601,1,2294,390,629,449,699
4601,1,2242,660,639,825,745
4602,1,2324,1805,624,1898,698
4602,1,2323,1781,628,1870,701
4602,1,2322,1887,624,1919,697
4602,1,2319,1675,622,1797,705
4602,1,2318,1612,625,1722,704
4602,1,2317,1482,628,1617,710
4602,1,2316,1380,623,1475,711
4602,1,2315,1477,538,1492,582
4602,1,2314,1283,643,1320,693
4602,1,2313,1336,633,1387,690
4602,1,2311,969,619,1002,661
4602,1,2307,430,629,509,701
4602,1,2306,473,627,578,695
4602,1,2305,270,637,370,706
4602,1,2304,2,641,101,722
4602,1,2303,177,639,298,715
4602,1,2296,297,638,381,705
4602,6,2294,390,629,448,699
4602,1,2242,661,639,825,746
4603,1,2324,1802,624,1896,699
4603,1,2323,1774,630,1858,701
4603,1,2322,1889,624,1920,697
4603,1,2319,1675,621,1797,704
4603,1,2318,1613,625,1723,704
4603,1,2317,1482,628,1617,710
4603,1,2316,1380,623,1475,710
4603,1,2315,1477,539,1492,582
4603,1,2314,1283,642,1320,692
4603,1,2313,1335,633,1387,690
4603,1,2311,969,618,1002,661
4603,1,2307,432,629,510,701
4603,1,2306,474,627,579,695
4603,1,2305,268,638,365,707
4603,1,2304,2,642,101,722
4603,1,2303,177,639,299,715
4603,1,2296,299,638,383,705
4603,6,2294,390,628,449,699
4603,1,2242,660,639,825,746
4604,1,2324,1807,623,1903,698
4604,1,2323,1780,628,1864,699
4604,1,2322,1885,623,1918,697
4604,1,2319,1676,622,1798,704
4604,1,2318,1613,625,1724,704
4604,1,2317,1482,628,1616,709
4604,1,2316,1380,623,1474,710
4604,1,2315,1477,539,1493,583
4604,1,2314,1283,642,1320,692
4604,1,2313,1335,632,1387,690
4604,1,2311,968,618,1002,661
4604,1,2307,434,629,511,701
4604,1,2306,477,627,580,695
4604,1,2305,270,638,368,706
4604,1,2304,1,642,100,722
4604,1,2303,178,639,298,715
4604,6,2296,298,638,382,704
4604,1,2294,390,628,450,699
4604,1,2242,660,639,825,746
4605,1,2324,1808,624,1902,698
4605,1,2323,1777,629,1859,700
4605,1,2322,1887,624,1919,698
4605,1,2319,1675,622,1797,704
4605,1,2318,1612,625,1722,704
4605,1,2317,1482,628,1616,709
4605,1,2316,1380,624,1474,710
4605,1,2315,1477,538,1493,582
4605,1,2314,1283,642,1320,692
4605,1,2313,1336,633,1387,690
4605,1,2311,968,618,1001,662
4605,1,2307,435,629,511,701
4605,1,2306,475,627,579,695
4605,1,2305,270,637,370,706
4605,1,2304,1,642,99,722
4605,1,2303,179,639,298,715
4605,6,2296,299,638,382,705
4605,1,2294,390,628,449,699
4605,1,2242,660,639,825,746
4606,1,2329,1783,626,1878,701
4606,1,2324,1805,624,1898,698
4606,1,2322,1888,625,1920,698
4606,1,2319,1675,622,1797,704
4606,1,2318,1612,625,1722,704
4606,1,2317,1482,628,1616,709
4606,1,2316,1380,624,1474,710
4606,1,2315,1477,537,1492,582
4606,1,2314,1283,643,1320,693
4606,1,2313,1336,633,1387,690
4606,1,2311,967,618,1001,662
4606,1,2307,434,629,510,701
4606,1,2306,476,627,579,695
4606,1,2305,272,637,373,706
4606,1,2304,2,642,101,722
4606,6,2303,179,639,298,715
4606,1,2296,299,638,382,705
4606,1,2294,390,627,450,699
4606,1,2242,660,638,825,746
4607,1,2329,1789,625,1885,701
4607,1,2324,1807,624,1900,697
4607,1,2322,1888,624,1920,698
4607,1,2319,1675,621,1797,704
4607,1,2318,1612,624,1721,703
4607,1,2317,1482,629,1616,709
4607,1,2316,1380,624,1474,710
4607,1,2315,1477,538,1492,583
4607,1,2314,1282,642,1320,693
4607,1,2313,1337,633,1387,690
4607,1,2311,967,618,1001,662
4607,1,2307,434,629,510,701
4607,1,2306,477,627,580,695
4607,1,2305,270,637,371,706
4607,1,2304,1,642,100,722
4607,1,2303,178,639,299,716
4607,6,2296,299,638,382,705
4607,1,2294,391,627,451,700
4607,1,2242,660,638,825,746
4608,1,2329,1792,626,1887,701
4608,1,2324,1808,624,1903,697
4608,1,2322,1889,625,1919,699
4608,1,2319,1675,622,1797,704
4608,1,2318,1613,624,1723,703
4608,1,2317,1482,629,1616,709
4608,1,2316,1381,624,1474,710
4608,1,2315,1477,537,1493,582
4608,1,2314,1282,641,1320,692
4608,1,2313,1336,633,1387,690
4608,1,2311,966,619,1000,662
4608,1,2307,435,630,510,701
4608,1,2306,479,627,580,695
4608,1,2305,269,638,368,706
4608,1,2304,1,642,100,722
4608,1,2303,177,639,299,716
4608,6,2296,298,638,382,704
4608,1,2294,391,627,451,700
4608,1,2242,660,638,825,746
4609,1,2329,1791,624,1887,701
4609,1,2324,1807,624,1901,697
4609,1,2322,1886,623,1918,697
4609,1,2319,1675,621,1797,704
4609,1,2318,1614,625,1723,704
4609,1,2317,1482,629,1616,709
4609,1,2316,1381,624,1474,710
4609,1,2315,1477,537,1492,582
4609,1,2314,1282,641,1320,692
4609,1,2313,1336,633,1387,690
4609,1,2311,966,620,999,662
4609,1,2307,432,629,508,701
4609,1,2306,477,627,579,695
4609,1,2305,270,637,371,706
4609,1,2304,1,642,99,722
4609,1,2303,178,639,299,715
4609,6,2296,297,638,381,704
4609,1,2294,390,628,450,700
4609,1,2242,660,639,825,746
4610,1,2329,1792,624,1888,701
4610,1,2324,1809,624,1902,697
4610,1,2322,1888,624,1919,698
4610,1,2319,1675,622,1797,704
4610,1,2318,1614,624,1723,704
4610,1,2317,1482,629,1616,709
4610,1,2316,1380,624,1473,710
4610,1,2315,1477,537,1493,582
4610,1,2314,1283,641,1320,692
4610,1,2313,1337,633,1387,690
4610,1,2311,966,619,998,662
4610,1,2307,430,629,508,701
4610,1,2306,474,627,578,695
4610,1,2305,271,637,373,706
4610,1,2304,2,641,98,722
4610,1,2303,179,639,299,715
4610,6,2296,297,638,381,705
4610,1,2294,391,627,451,700
4610,1,2242,660,639,825,746
4611,1,2329,1791,624,1889,701
4611,1,2324,1811,624,1905,697
4611,1,2322,1888,624,1919,698
4611,1,2319,1676,622,1797,704
4611,1,2318,1613,625,1723,704
4611,1,2317,1482,628,1616,709
4611,1,2316,1381,624,1473,710
4611,1,2315,1478,538,1493,582
4611,1,2314,1283,642,1320,692
4611,1,2313,1337,633,1387,690
4611,1,2311,965,619,998,662
4611,1,2307,431,629,509,701
4611,1,2306,475,627,578,695
4611,1,2305,269,638,371,707
4611,1,2304,2,642,98,722
4611,1,2303,177,639,298,715
4611,1,2296,296,638,381,704
4611,6,2294,390,627,451,700
4611,1,2242,660,639,825,746
4612,1,2329,1791,624,1889,701
4612,1,2324,1809,623,1905,697
4612,1,2322,1889,625,1919,699
4612,1,2319,1676,622,1797,704
4612,1,2318,1613,625,1722,704
4612,1,2317,1482,628,1616,709
4612,1,2316,1380,624,1473,710
4612,1,2315,1477,538,1492,583
4612,1,2314,1283,642,1320,692
4612,1,2313,1337,633,1387,690
4612,1,2311,964,618,998,662
4612,1,2307,431,629,509,701
4612,1,2306,475,627,578,695
4612,1,2305,270,637,372,706
4612,1,2304,2,642,99,722
4612,1,2303,178,639,298,715
4612,6,2296,297,638,381,704
4612,1,2294,390,627,451,700
4612,1,2242,660,639,825,746
4613,1,2329,1791,624,1889,701
4613,1,2324,1809,624,1903,697
4613,1,2322,1889,624,1919,698
4613,1,2319,1675,622,1797,704
4613,1,2318,1612,625,1722,704
4613,1,2317,1482,629,1616,709
4613,1,2316,1381,623,1475,711
4613,1,2315,1477,539,1492,583
4613,1,2314,1283,642,1320,692
4613,1,2313,1337,634,1386,690
4613,1,2311,964,619,998,663
4613,1,2307,434,629,511,701
4613,1,2306,475,627,578,695
4613,1,2305,268,637,371,706
4613,1,2304,2,642,98,722
4613,1,2303,177,639,298,715
4613,1,2296,299,638,382,704
4613,6,2294,391,626,451,700
4613,1,2242,660,639,825,746
4614,1,2329,1792,625,1890,702
4614,1,2322,1886,623,1918,697
4614,1,2319,1675,622,1797,705
4614,1,2318,1611,624,1721,704
4614,1,2317,1482,629,1616,709
4614,1,2316,1380,623,1474,710
4614,1,2315,1476,539,1492,583
4614,1,2314,1283,642,1320,692
4614,1,2313,1337,634,1386,690
4614,1,2311,964,619,997,663
4614,1,2307,434,629,511,701
4614,1,2306,474,627,578,695
4614,1,2305,269,638,371,706
4614,1,2304,2,642,98,721
4614,1,2303,178,639,298,715
4614,1,2296,298,638,382,704
4614,1,2294,390,627,450,700
4614,6,2242,660,638,825,746
4615,1,2329,1792,624,1888,701
4615,1,2322,1888,624,1919,698
4615,1,2319,1675,621,1797,704
4615,1,2318,1610,625,1721,704
4615,1,2317,1481,628,1612,709
4615,1,2316,1380,623,1474,710
4615,1,2315,1477,540,1492,583
4615,1,2314,1283,642,1320,692
4615,1,2313,1337,634,1386,690
4615,1,2311,963,619,997,663
4615,1,2307,433,629,510,701
4615,1,2306,473,627,578,695
4615,1,2305,268,638,367,706
4615,1,2304,2,642,99,722
4615,1,2303,178,639,298,715
4615,1,2296,302,638,383,704
4615,1,2294,390,627,450,700
4615,6,2242,660,638,825,746
4616,1,2329,1792,624,1889,701
4616,1,2322,1888,624,1919,698
4616,1,2319,1675,622,1797,704
